id,name,longitude,latitude,rating,address,adname,subtype
b968af04-a225-38c4-9da7-054f42daccce,植村公园,113.320451,23.018477,4.4,大石街植村新置路99号,番禺区,b968af04-a225-38c4-9da7-054f42daccce
a4520add-13fa-3dfc-95e6-0375483f5644,乡贤世大夫马公祠,113.319714,23.014926,3.5,南大公路186号附近,番禺区,a4520add-13fa-3dfc-95e6-0375483f5644
293cdab9-de5f-3846-9eba-c51d65037036,陈日章祠堂,113.322178,23.016221,3.9,大石植村五路,番禺区,293cdab9-de5f-3846-9eba-c51d65037036
408a3f80-3cdd-3a95-bc1d-efd14a8440fe,马氏宗祠,113.319599,23.014842,3.6,南大公路186号,番禺区,408a3f80-3cdd-3a95-bc1d-efd14a8440fe
f19bcdd2-c470-3ed6-87f6-beeabc6440e0,梁氏宗祠,113.317864,23.017413,3.4,新光快速路悦凯中心(大石地铁站东南),番禺区,f19bcdd2-c470-3ed6-87f6-beeabc6440e0
c33a7867-ea51-3bb4-bfad-bcafa5a70777,日章陈祠堂,113.322268,23.015935,3.4,植村五路与工业四路交叉口西北340米,番禺区,c33a7867-ea51-3bb4-bfad-bcafa5a70777
22ddafd4-64a1-399a-9ba1-c3db34765274,秋水陈公祠,113.32223,23.015593,4.2,大石植村五路篮球场对面,番禺区,22ddafd4-64a1-399a-9ba1-c3db34765274
a78d326f-6216-3448-96fc-887d05db5703,渔隐祖,113.322228,23.015407,3.3,南村镇植村五路,番禺区,a78d326f-6216-3448-96fc-887d05db5703
31fb6c0a-36f2-3e16-ab92-61b54716d36b,植氏大宗祠,113.320485,23.014363,3.9,南大公路植村,番禺区,31fb6c0a-36f2-3e16-ab92-61b54716d36b
5ed53f38-5f73-3169-9320-93b43513a8d3,东涧公祠,113.317426,23.015856,3.5,南大路与新光快速出口交叉口北100米,番禺区,5ed53f38-5f73-3169-9320-93b43513a8d3
23d49173-287f-3cc9-81ba-89f39fe7596e,植氏祠堂,113.319307,23.014265,4.0,大石镇植村幼儿园植氏祠堂,番禺区,23d49173-287f-3cc9-81ba-89f39fe7596e
04e89d5c-803f-36ac-bcc5-63d8486e9408,周南里门楼,113.324217,23.016811,4.1,朱紫坊新街与村西路交叉口西140米,番禺区,04e89d5c-803f-36ac-bcc5-63d8486e9408
6cc8b8d0-da47-3747-8c35-363e34190fcd,冼氏宗祠,113.324894,23.017706,4.1,河村永宁北街1号之一权龙公寓山边街三巷,番禺区,6cc8b8d0-da47-3747-8c35-363e34190fcd
84552b12-e681-3957-95ad-a09f068bf1ae,华光庙,113.315113,23.014481,4.6,礼村东路与新光快速入口交叉口西80米,番禺区,84552b12-e681-3957-95ad-a09f068bf1ae
5dad2615-59ed-3542-9458-c2f2cd3b77b1,崇德朱公祠,113.443831,23.114455,3.3,沙尾大街与横沙环村路交叉口南260米,黄埔区,5dad2615-59ed-3542-9458-c2f2cd3b77b1
56b98d5b-9a05-3542-84a9-8e886fd008c9,朱氏大宗祠,113.44374,23.114602,4.0,福聚直街28号,黄埔区,56b98d5b-9a05-3542-84a9-8e886fd008c9
7af6a852-defa-3d52-8156-544270a2abc2,百忍罗公祠,113.444745,23.112663,3.3,横沙环村路与丰乐北路交叉口西300米,黄埔区,7af6a852-defa-3d52-8156-544270a2abc2
17a90acb-4597-3fb0-b68a-3222d7269ae8,黎氏宗祠,113.442895,23.112466,4.0,横沙村北正街,黄埔区,17a90acb-4597-3fb0-b68a-3222d7269ae8
570b7052-0283-329c-92d4-9966bd50e328,海月罗公祠,113.444521,23.11207,3.2,丰乐北路大沙街横沙社区文化室北,黄埔区,570b7052-0283-329c-92d4-9966bd50e328
337ba89a-7fdd-3515-911f-328357857ed1,磻江罗公祠,113.444544,23.112057,3.3,黄埔区横沙大街51号,黄埔区,337ba89a-7fdd-3515-911f-328357857ed1
41351c5f-32f3-327a-b2b7-0fab16e9f1f5,于野罗公祠,113.444772,23.11115,2.9,大沙地东大沙街横沙社区文化室,黄埔区,41351c5f-32f3-327a-b2b7-0fab16e9f1f5
5119f1e1-2513-31fa-866e-180e753cff2d,东苑公园,113.441103,23.111819,4.3,港湾路661号,黄埔区,5119f1e1-2513-31fa-866e-180e753cff2d
e4b746d9-ba25-3963-adbd-66f1389873fd,罗氏宗祠,113.445005,23.110919,4.1,黄埔横沙村,黄埔区,e4b746d9-ba25-3963-adbd-66f1389873fd
f9493260-343a-3ecc-9d7d-c5ff8f049b4c,横沙书香街历史风貌区,113.44494,23.110896,3.7,横沙大街19号,黄埔区,f9493260-343a-3ecc-9d7d-c5ff8f049b4c
8776a737-d9fd-3da4-a31a-561675b5950d,黄埔书香街,113.445103,23.110472,3.7,横沙小学附近,黄埔区,8776a737-d9fd-3da4-a31a-561675b5950d
eaa0014b-a816-3385-a31c-3a33333c1755,罗聘公祠,113.445409,23.109711,3.5,沙边街与沙边东街交叉口西南80米,黄埔区,eaa0014b-a816-3385-a31c-3a33333c1755
1e1d5ad7-665b-3b90-aa52-b66d59312690,乐天罗公祠,113.446254,23.109661,2.7,沙边街与沙边东街交叉口东南40米,黄埔区,1e1d5ad7-665b-3b90-aa52-b66d59312690
3ed7270c-eeb2-3a29-8043-25fa51526d25,秀福莫公祠,113.44389,23.108947,3.4,沙边街与沙边东街交叉口西南260米,黄埔区,3ed7270c-eeb2-3a29-8043-25fa51526d25
083150d9-2341-3722-8fd7-349a48d027b3,三圣殿,113.590732,23.543698,3.0,七星西路26号附近,从化区,083150d9-2341-3722-8fd7-349a48d027b3
10dce809-5fdc-326e-9bcd-214f29b0a5df,河东广场,113.590009,23.547753,4.4,河东北路5号,从化区,10dce809-5fdc-326e-9bcd-214f29b0a5df
a1b4f990-e0ff-34b7-bb15-e87e02b96b9c,元一鹤年,113.585973,23.545728,3.4,碧溪横一街二巷与碧溪路交叉口东北20米,从化区,a1b4f990-e0ff-34b7-bb15-e87e02b96b9c
a89c6684-21ae-354b-9bd5-0d9d17cb1d22,煌寝国栖,113.584775,23.54676,2.5,中田东路富力泉天下咪霸别墅(汇景分店),从化区,a89c6684-21ae-354b-9bd5-0d9d17cb1d22
50860ab8-0938-3299-b210-c3d704bccce0,河西堤公园,113.588084,23.549662,3.4,河滨北路47号河岛公园(西南角),从化区,50860ab8-0938-3299-b210-c3d704bccce0
806700f4-9973-3730-ad4e-53a521f69de2,基督教从化堂,113.586507,23.549489,4.1,东成路14号,从化区,806700f4-9973-3730-ad4e-53a521f69de2
e255d3c7-fdf2-3418-a199-e38701690ea5,金瓯广场,113.588136,23.550061,4.2,河滨北路216号,从化区,e255d3c7-fdf2-3418-a199-e38701690ea5
539e3c02-6b6f-3999-a797-2de27bbef2f4,河滨公园1号,113.586633,23.55001,3.2,河滨北路68号河滨公园,从化区,539e3c02-6b6f-3999-a797-2de27bbef2f4
1c662158-bb92-3897-aecd-4730701f7061,东成文化长廊,113.586384,23.550071,3.4,河滨街河滨苑,从化区,1c662158-bb92-3897-aecd-4730701f7061
ac8c8610-3fec-3d51-a094-3ca07ece6193,圆通寺,113.590758,23.543656,4.4,七星西路与河东中路交叉口西100米,从化区,ac8c8610-3fec-3d51-a094-3ca07ece6193
3f753d12-d438-3c94-a6e0-607ace0f643e,观音庙,113.548964,22.820525,3.7,沙螺湾东路3号,南沙区,3f753d12-d438-3c94-a6e0-607ace0f643e
5d1b32a4-9d4a-3527-a871-4d71b30614a2,誉山公园,113.374445,23.010959,4.0,兴南大道,番禺区,5d1b32a4-9d4a-3527-a871-4d71b30614a2
84b013fd-6322-3850-8194-d37563fe6a50,水上公园,113.375586,23.006566,4.1,人和路与民安路交叉口东60米,番禺区,84b013fd-6322-3850-8194-d37563fe6a50
c8eb1cbf-cd72-312b-8f6f-ac56978b690c,聆泉,113.303585,23.202476,3.9,广园中路801号白云山风景名胜区内,白云区,c8eb1cbf-cd72-312b-8f6f-ac56978b690c
146d80e4-44cc-36a0-ac94-0fd1ff2dcc51,卵石滩,113.302865,23.201902,3.4,广园中路801号白云山风景名胜区,白云区,146d80e4-44cc-36a0-ac94-0fd1ff2dcc51
77731adb-0357-3cff-8a71-116e33acb130,白云山风景名胜区-梅林,113.302566,23.201929,3.5,广园中路801号白云山风景名胜区,白云区,77731adb-0357-3cff-8a71-116e33acb130
8aefec1b-c87c-33b0-a29c-4cdcbcb51e1b,梅花谷,113.30263,23.20142,4.4,广园中路801号白云山风景名胜区,白云区,8aefec1b-c87c-33b0-a29c-4cdcbcb51e1b
ed6cf582-fe82-3ae1-9002-65b4be7a2677,钓鱼台,113.302437,23.201333,3.5,广园中路801号白云山风景名胜区内,白云区,ed6cf582-fe82-3ae1-9002-65b4be7a2677
7161f65e-5b79-3dd4-b39e-0e98926c2011,白云山风景名胜区-碧影湾,113.302883,23.19893,4.0,白云山风景区内,白云区,7161f65e-5b79-3dd4-b39e-0e98926c2011
56bd059f-d85d-3d2e-8eca-e70f9acbefca,黄婆洞水库,113.300382,23.198375,4.8,广园中路801号白云山风景名胜区内,白云区,56bd059f-d85d-3d2e-8eca-e70f9acbefca
3729273d-01e6-3c0a-ba1b-59babd086551,得贤梁公祠,113.227742,23.416064,4.0,三东村十七队,花都区,3729273d-01e6-3c0a-ba1b-59babd086551
ea537e1f-37e0-344b-8c8b-ebcef8268a1b,康廷梁公祠,113.227985,23.417582,3.9,向北街与凤凰北路交叉口西60米,花都区,ea537e1f-37e0-344b-8c8b-ebcef8268a1b
8f309972-a077-37f9-ab78-f6fe96cb0a49,宗贤梁公祠,113.225015,23.418312,4.4,三东村15队,花都区,8f309972-a077-37f9-ab78-f6fe96cb0a49
9548a89f-bbe8-3225-84b6-3005107c69d7,梁氏大宗祠,113.226125,23.416854,4.2,宏益大街,花都区,9548a89f-bbe8-3225-84b6-3005107c69d7
f4b6b880-411f-3bd2-88b2-99ef41a99eb9,北涧刘公祠,113.325218,22.947895,3.9,沙头街道汀根村北街1号,番禺区,f4b6b880-411f-3bd2-88b2-99ef41a99eb9
e3404c6a-3370-3879-b678-72c70fe83b68,华光庙,113.322758,22.947619,3.8,宁仁大街二十六巷与西南屏街交叉口东240米,番禺区,e3404c6a-3370-3879-b678-72c70fe83b68
66edb445-b508-3f43-8a80-0a143a83ddff,汀根村梁家祠,113.322377,22.947106,4.2,宁仁大街二十六巷与西南屏街交叉口东220米,番禺区,66edb445-b508-3f43-8a80-0a143a83ddff
3af8edf2-99f5-3a2f-b89a-bc30f130ac26,余氏宗祠,113.320906,22.947847,4.0,宁仁大街二十六巷与西南屏街交叉口东60米,番禺区,3af8edf2-99f5-3a2f-b89a-bc30f130ac26
6b135099-26b0-36ae-8169-2f857d0be555,琛边小公园,113.319671,22.948638,3.9,汀根村宁仁大街,番禺区,6b135099-26b0-36ae-8169-2f857d0be555
a610ef14-8ecf-33b1-9faf-25f25055e923,馨园,113.2382,23.091885,3.5,长鸿生活超市南,荔湾区,a610ef14-8ecf-33b1-9faf-25f25055e923
6b15bb22-b67a-3bd9-bcd5-41de1308030c,科普文体广场,113.236534,23.09108,3.8,杏花社区,荔湾区,6b15bb22-b67a-3bd9-bcd5-41de1308030c
d81ff67f-26cb-35d0-bed8-5d24744c6b77,毓灵桥,113.240709,23.091167,4.1,芳村杏花大街,荔湾区,d81ff67f-26cb-35d0-bed8-5d24744c6b77
82102b75-1939-3c40-9495-238e7c2801a5,邝氏家塾,113.236001,23.090655,3.2,聚兴大街与招村东一巷交叉口东220米,荔湾区,82102b75-1939-3c40-9495-238e7c2801a5
51896d96-88b7-32e6-a499-e04451a4385c,邝明觉旧居,113.23584,23.090921,3.4,聚龙村4号,荔湾区,51896d96-88b7-32e6-a499-e04451a4385c
2c6832ac-65b7-32f9-baa0-6885fbcd7ea0,聚龙村民居,113.235365,23.091001,4.4,聚兴大街3号,荔湾区,2c6832ac-65b7-32f9-baa0-6885fbcd7ea0
e1c005bd-e651-32e9-b308-1c9f629c6928,聚龙村民居-邝伍臣旧居,113.235246,23.09086,3.8,聚兴大街3号聚龙村民居(西南角),荔湾区,e1c005bd-e651-32e9-b308-1c9f629c6928
d80c3122-0233-3307-a5fd-fdd6ed639e28,荔湾儿童公园,113.235718,23.087762,4.5,茶滘街道浣花路墎头西街36号,荔湾区,d80c3122-0233-3307-a5fd-fdd6ed639e28
58ef81d0-9afb-32b4-b0a3-79789c23320e,儿童农业科普园,113.234055,23.089025,3.0,西后街广州市公安局荔湾区分局冲口派出所,荔湾区,58ef81d0-9afb-32b4-b0a3-79789c23320e
0339abbb-1276-3f83-a533-c665f9084084,广州市荔湾区招村祠堂,113.233694,23.090034,4.0,招村大街,荔湾区,0339abbb-1276-3f83-a533-c665f9084084
080e3682-25c4-3a39-a1b0-f42c81b25b61,招氏宗祠,113.233676,23.089959,4.1,招村大街,荔湾区,080e3682-25c4-3a39-a1b0-f42c81b25b61
84541d61-e2ae-33f8-bd90-781d5ee1a471,生物园,113.233694,23.088722,3.3,花湾路与招村大街交叉口西南40米,荔湾区,84541d61-e2ae-33f8-bd90-781d5ee1a471
531b14f0-fad0-3751-adc3-8feee4c50910,陈氏宗祠,113.61514,23.287648,3.5,风光路与中福路交叉口东南100米,增城区,531b14f0-fad0-3751-adc3-8feee4c50910
4392f1ba-3a41-3063-a38f-4be5708b7a7a,中新广场,113.61542,23.291915,4.6,中新镇,增城区,4392f1ba-3a41-3063-a38f-4be5708b7a7a
7ca15811-1ef8-3f96-93f7-d3e06b4a9044,艾莉水族,113.207408,23.0472,2.3,海龙路与花地大道南辅路交叉口西220米,荔湾区,7ca15811-1ef8-3f96-93f7-d3e06b4a9044
f5f23dd9-f0c0-38e2-9e51-184dea9a347c,新时代文明实践广场,113.583887,23.625452,3.9,西和樱花街与禾社街交叉口南220米,从化区,f5f23dd9-f0c0-38e2-9e51-184dea9a347c
b452dbca-b629-3412-ad23-f006be6c143a,长颈鹿大草坪,113.584166,23.624052,2.9,城郊街西和村草塘101号北纬23度8'森林营地,从化区,b452dbca-b629-3412-ad23-f006be6c143a
04cbab39-1644-3f1c-ae34-5c7678e8137e,孔雀园,113.584593,23.623467,3.3,西和樱花街与禾社街交叉口南460米,从化区,04cbab39-1644-3f1c-ae34-5c7678e8137e
a13fdaca-c990-3a36-a5eb-68a060a7a97c,之字长廊,113.5831,23.624116,3.0,西和牌坊街与600乡道交叉口东南360米,从化区,a13fdaca-c990-3a36-a5eb-68a060a7a97c
b0474f24-d4ad-3958-bf95-37e15031186d,地震台风体验馆,113.58935,23.629255,3.3,城郊街西和村天适樱花悠乐园天适樱花悠乐园内(东南角),从化区,b0474f24-d4ad-3958-bf95-37e15031186d
1ff395b0-66e7-3845-9b28-27cf779643af,西和风情小镇,113.580854,23.62737,4.3,西和村,从化区,1ff395b0-66e7-3845-9b28-27cf779643af
bd98428a-ff29-338d-bb99-d5e93caaad7d,国樱崛起之路,113.586078,23.631359,2.5,城郊街西和村天适樱花悠乐园天适樱花悠乐园内(西北角),从化区,bd98428a-ff29-338d-bb99-d5e93caaad7d
4314e0ee-82de-38f1-a2f5-eb2f111dab90,儿童自然探索公园,113.585493,23.631514,3.1,城郊街西和村天适樱花悠乐园天适樱花悠乐园内(西北角),从化区,4314e0ee-82de-38f1-a2f5-eb2f111dab90
988093a2-33c3-345c-bb31-ee1e9c02b627,从化樱花园,113.588348,23.631452,3.6,地震台风体验馆西北侧260米,从化区,988093a2-33c3-345c-bb31-ee1e9c02b627
473062bf-8ad1-31c4-8776-e9c69aa47136,天适樱花悠乐园(暂停开放),113.587254,23.630373,3.9,城郊街西和村1队,从化区,473062bf-8ad1-31c4-8776-e9c69aa47136
57aab1ec-2153-3866-8efb-6b7f8886c107,黄河岛,113.228764,23.122226,3.8,龙津西路94号荔枝湾景区内,荔湾区,57aab1ec-2153-3866-8efb-6b7f8886c107
0c36c87a-56f9-3ad3-815c-0bc2c6ee98d4,护法英雄黄河雕像,113.228756,23.122442,3.6,龙津西路155号荔湾湖公园(东南角),荔湾区,0c36c87a-56f9-3ad3-815c-0bc2c6ee98d4
5c9ef1ee-5426-369a-8797-53245fd42698,蒋光鼐故居博物馆,113.23019,23.122179,4.0,逢源北街87号(近荔枝湾涌),荔湾区,5c9ef1ee-5426-369a-8797-53245fd42698
93ff1188-86e7-3cee-8f00-7a3b6d8f7083,德兴桥,113.23009,23.122493,4.1,龙津西路94号荔枝湾景区内,荔湾区,93ff1188-86e7-3cee-8f00-7a3b6d8f7083
51dc0691-5898-3d57-89aa-38dcb2e0d795,大观桥埗头,113.228521,23.121432,4.0,S1航线(金沙洲-黄沙)荔湾湖公园(东南角),荔湾区,51dc0691-5898-3d57-89aa-38dcb2e0d795
a0cef76d-055f-3e5c-af87-68ef0132ed22,风水基石碑,113.230134,23.122765,3.9,龙津西路155号荔湾湖公园内(东侧),荔湾区,a0cef76d-055f-3e5c-af87-68ef0132ed22
f7707471-b3ad-3519-bd58-66acb34a0bf6,玉翠湖,113.228206,23.12263,3.6,龙津西路155号荔湾湖公园内(东南角),荔湾区,f7707471-b3ad-3519-bd58-66acb34a0bf6
1fc1d35a-e0c0-3d23-b2ad-0c85facadb39,逢源大街历史文化街区,113.230664,23.122293,4.3,逢源北街与龙津西路交叉口西60米,荔湾区,1fc1d35a-e0c0-3d23-b2ad-0c85facadb39
933ad862-4c05-3b6e-96eb-24ee29545d5d,陈廉伯公馆,113.230556,23.122607,4.6,沙地一巷36号,荔湾区,933ad862-4c05-3b6e-96eb-24ee29545d5d
b21f2403-07cb-3a61-ad6c-f954f32b6ffd,西关古老大屋,113.230742,23.122257,4.4,逢源北街82号(近古玩城),荔湾区,b21f2403-07cb-3a61-ad6c-f954f32b6ffd
4490e5c2-bce0-3c91-ad08-4ab15a999cc4,莲池玉像,113.228333,23.123161,2.8,龙津西路155号荔湾湖公园内(东侧),荔湾区,4490e5c2-bce0-3c91-ad08-4ab15a999cc4
097e4009-8842-39b6-bb25-66143772f356,尚理亭,113.228855,23.123454,3.3,龙津西路155号荔湾湖公园内(东侧),荔湾区,097e4009-8842-39b6-bb25-66143772f356
35233c39-6e73-35fd-96e5-a307c1ca9221,挹翠桥,113.228648,23.123398,3.3,龙津西路155号荔湾湖公园内(东侧),荔湾区,35233c39-6e73-35fd-96e5-a307c1ca9221
42d55998-1407-3d94-825c-e60b12a0241d,荔园,113.22759,23.121892,4.5,龙津西路155-4号,荔湾区,42d55998-1407-3d94-825c-e60b12a0241d
0e353a31-2a3d-36b2-a8f0-af109bc12592,法治园,113.228896,23.123579,3.5,龙津西路155号荔湾湖公园内(东侧),荔湾区,0e353a31-2a3d-36b2-a8f0-af109bc12592
4b6a6a8b-41b2-302c-9c03-ae9bd25202af,慰慈亭,113.229546,23.120305,1.0,多宝路63号,荔湾区,4b6a6a8b-41b2-302c-9c03-ae9bd25202af
1e817338-e193-3bed-bc71-e7d246405ea9,荔湾湖公园-荔红亭,113.227404,23.122548,3.7,龙津西路155号荔湾湖公园内(东南角),荔湾区,1e817338-e193-3bed-bc71-e7d246405ea9
22574010-d2fd-3b43-827f-6f5b5f0eff25,西关大宅门,113.231025,23.121112,4.3,龙津西路55号,荔湾区,22574010-d2fd-3b43-827f-6f5b5f0eff25
dd1a2cfa-5383-34d7-a8c6-f65bb802f7c3,明远桥,113.22773,23.123293,3.7,龙津西路155号荔湾湖公园内(东南角),荔湾区,dd1a2cfa-5383-34d7-a8c6-f65bb802f7c3
28bbb77d-c54c-3aaa-a156-2d64793f9e5a,多宝路114-124号(双号)民居,113.23104,23.120889,3.5,多宝路122号,荔湾区,28bbb77d-c54c-3aaa-a156-2d64793f9e5a
1b33a49b-b039-3c4b-8744-233733bdd2f8,宝源路历史文化街区,113.231402,23.121605,4.0,宝源路,荔湾区,1b33a49b-b039-3c4b-8744-233733bdd2f8
f15deaa3-81bb-3b90-94b5-28398d6aabb6,麦汉兴艺术纪念馆,113.231323,23.122781,,龙津西路84-86号,荔湾区,f15deaa3-81bb-3b90-94b5-28398d6aabb6
2bf00dd7-2647-33a4-bddb-33907390fa76,如意门,113.227106,23.121571,4.0,黄沙大道148号,荔湾区,2bf00dd7-2647-33a4-bddb-33907390fa76
f817cb23-ce64-3b77-80f7-ac78bfac432e,宝源路10号,113.231627,23.12149,3.6,宝源路宝源路小区,荔湾区,f817cb23-ce64-3b77-80f7-ac78bfac432e
63690a35-4826-3b2d-a08f-3c82ea1be2d8,荔径云堤,113.227017,23.122794,3.6,龙津西路155号荔湾湖公园内,荔湾区,63690a35-4826-3b2d-a08f-3c82ea1be2d8
8078d462-fd2c-3d6a-bb35-f559a70f120a,宝源路12号,113.231683,23.12151,3.7,宝源路宝源路小区,荔湾区,8078d462-fd2c-3d6a-bb35-f559a70f120a
9066fba2-0958-3f2b-a70b-85f175552313,宝源路14号,113.231702,23.121552,3.3,宝源路与龙津西路交叉口东60米,荔湾区,9066fba2-0958-3f2b-a70b-85f175552313
69ff9b69-5ab3-3cd3-8eda-7d1438747129,宝源路16号,113.231735,23.121508,3.2,宝源路与龙津西路交叉口东60米,荔湾区,69ff9b69-5ab3-3cd3-8eda-7d1438747129
f5959361-4936-3d8e-b23a-5bea2ee52d78,月影楼,113.229784,23.124299,4.1,龙津西路155号荔湾湖公园内(东侧),荔湾区,f5959361-4936-3d8e-b23a-5bea2ee52d78
02eafa84-d37e-3d9b-9430-63390a084688,广州基督教十甫堂,113.231579,23.121033,4.5,逢源正街54号,荔湾区,02eafa84-d37e-3d9b-9430-63390a084688
c9886fe9-4e95-3806-8650-d72317ba0b1d,宝源路18号,113.231774,23.121503,3.6,宝源路与龙津西路交叉口东60米,荔湾区,c9886fe9-4e95-3806-8650-d72317ba0b1d
c1332a3d-a23e-3019-9b64-4a453a1dbac6,宝源路20号,113.231813,23.121547,4.1,宝源路与龙津西路交叉口东60米,荔湾区,c1332a3d-a23e-3019-9b64-4a453a1dbac6
4a813569-a028-3741-b178-f04ef261b250,广州市历史文化街区逢源大街-荔湾湖,113.231369,23.123509,3.5,逢源大街历史文化街区(东北角),荔湾区,4a813569-a028-3741-b178-f04ef261b250
79ddf8c6-1d66-3c6c-83fa-7b1b38d7453d,千里驹旧居,113.230104,23.11963,3.7,多宝大新街1号(如意坊地铁站B口步行450米),荔湾区,79ddf8c6-1d66-3c6c-83fa-7b1b38d7453d
fefe2baa-c64b-36c0-a630-414b97ab66ec,文塔,113.231478,23.123634,4.4,逢源街道龙津西路104号,荔湾区,fefe2baa-c64b-36c0-a630-414b97ab66ec
eddbacee-2ac3-3319-b8f1-9ee6f15aba4e,云津阁,113.231498,23.12368,3.4,逢源街道龙津西路104号文塔,荔湾区,eddbacee-2ac3-3319-b8f1-9ee6f15aba4e
8e1ea640-ef0c-3012-a4f3-0b903a692495,荔枝湾游船文塔码头,113.231608,23.123796,4.3,龙津西路104号文塔,荔湾区,8e1ea640-ef0c-3012-a4f3-0b903a692495
c4def26d-3fc6-3cec-b68f-c41c084a2329,宝源路34号,113.232262,23.121475,4.0,宝源路与龙津西路交叉口东120米,荔湾区,c4def26d-3fc6-3cec-b68f-c41c084a2329
d5656ceb-8b07-3d34-8f5b-5c815715d5c0,如意湖,113.226342,23.122792,3.4,龙津西路155号荔湾湖公园内(南侧),荔湾区,d5656ceb-8b07-3d34-8f5b-5c815715d5c0
50ffbf0c-7228-37cc-a058-0df6f760ad8a,多宝街81号民居,113.229895,23.119093,2.9,多宝街81号,荔湾区,50ffbf0c-7228-37cc-a058-0df6f760ad8a
4ad05fbd-edae-339a-86ff-17f602e87c5c,多宝街58、58-1号民居,113.230357,23.119158,3.4,多宝街58号,荔湾区,4ad05fbd-edae-339a-86ff-17f602e87c5c
58c3a51d-db07-3543-8b8b-628f1c136974,多宝街51号民居,113.23052,23.119171,3.4,多宝街51号,荔湾区,58c3a51d-db07-3543-8b8b-628f1c136974
6200af6c-6b85-340d-8d90-3373128ede88,石井人民公社西郊大队泮塘第三生产队旧址,113.227543,23.124686,3.9,泮塘五约三官庙前街11号,荔湾区,6200af6c-6b85-340d-8d90-3373128ede88
38f2a7df-ca9d-36e5-b067-a6952ef7095f,多宝南横38号居民,113.228982,23.118882,3.7,多宝路38号,荔湾区,38f2a7df-ca9d-36e5-b067-a6952ef7095f
69d3715d-b1ff-3739-bff4-6cb390186e51,昌华大街历史文化街区,113.229951,23.118865,4.5,昌华大街,荔湾区,69d3715d-b1ff-3739-bff4-6cb390186e51
be97d826-3aa2-34b1-bc40-9102c93c4612,时敏广场,113.228576,23.118838,,多宝路62号(如意坊地铁站B口步行260米),荔湾区,be97d826-3aa2-34b1-bc40-9102c93c4612
e597ee4e-a675-3436-820a-89d781650e0b,多宝南横20号民居,113.229995,23.118831,3.8,多宝南横20号,荔湾区,e597ee4e-a675-3436-820a-89d781650e0b
21651b46-772f-3397-9311-b4c6f3dabb07,国安亭,113.226189,23.123765,3.3,龙津西路155号荔湾湖公园,荔湾区,21651b46-772f-3397-9311-b4c6f3dabb07
2cbc1295-e8b9-3fc9-83e5-1e4f8379d4dd,荔枝湾游船,113.232171,23.1241,4.2,龙津西路104号文塔,荔湾区,2cbc1295-e8b9-3fc9-83e5-1e4f8379d4dd
8a1d156a-a019-3df7-9c89-ddcec1f48012,广东人民抗日游击总队独立第二大队成立旧址,113.883191,23.219983,4.0,增江街大埔围村值禾街2-3号,增城区,8a1d156a-a019-3df7-9c89-ddcec1f48012
b75ca143-b8b5-3e3d-94ea-5c4fc9f2d617,大埔围花海亲蜜农耕园,113.885548,23.220489,3.1,致富路与广汕公路交叉口南160米,增城区,b75ca143-b8b5-3e3d-94ea-5c4fc9f2d617
e7d37919-a840-3d4e-9b34-35f27582b561,大埔围美丽乡村景区,113.885911,23.220163,3.9,增江街大埔围村,增城区,e7d37919-a840-3d4e-9b34-35f27582b561
f72d4d38-16da-3117-828d-154bc55251bd,思亲亭,113.288764,23.088321,2.8,瑞康路268号纯阳观(西北角),海珠区,f72d4d38-16da-3117-828d-154bc55251bd
ed084225-6709-3848-a64d-758c10db69a8,药祭屋,113.288764,23.088321,1.0,瑞康路268号,海珠区,ed084225-6709-3848-a64d-758c10db69a8
386087ad-8357-36b3-87a6-694bd64a447f,凤凰亭,113.288988,23.088489,2.7,新港西瑞康路268号纯阳观(西北角),海珠区,386087ad-8357-36b3-87a6-694bd64a447f
53fe0c15-da88-38fe-936c-742fd50c28f2,万德祠,113.288638,23.088037,,新港西瑞康路268号纯阳观,海珠区,53fe0c15-da88-38fe-936c-742fd50c28f2
fb6c7faa-316b-3bba-b433-9d28fe269c26,留芳祠,113.288602,23.088003,2.9,新港西瑞康路268号纯阳观,海珠区,fb6c7faa-316b-3bba-b433-9d28fe269c26
6fc966ae-33f0-38e3-a980-a4680390ad1a,高升祠,113.288602,23.088003,1.5,新港西瑞康路268号纯阳观,海珠区,6fc966ae-33f0-38e3-a980-a4680390ad1a
a7d4bce2-31a1-3e12-a863-e2854242ce78,于都县烈士纪念园,113.288602,23.088003,,康乐西约新区南约大街与康乐西约新区大街交叉口西北160米,海珠区,a7d4bce2-31a1-3e12-a863-e2854242ce78
4b52ff98-bd6f-3aea-aefd-f11bde07c35b,鸿燕装饰,113.288602,23.088003,0.5,南六街84号附近,海珠区,4b52ff98-bd6f-3aea-aefd-f11bde07c35b
25cefad5-71fc-3688-8318-daf8149a6f97,富昌祠,113.288602,23.088003,2.8,新港西瑞康路268号纯阳观,海珠区,25cefad5-71fc-3688-8318-daf8149a6f97
9df095fb-66c5-3679-bde1-0859ae7206e2,永乐祠,113.288647,23.087987,3.1,新港西瑞康路268号纯阳观,海珠区,9df095fb-66c5-3679-bde1-0859ae7206e2
9c0c5769-2087-3409-8ec4-887ee893ef7f,祈福祠,113.288656,23.087946,2.9,新港西瑞康路268号纯阳观,海珠区,9c0c5769-2087-3409-8ec4-887ee893ef7f
